t,d1,d2,d3
14.090,0.150,0.331,0.421
14.092,0.161,0.311,0.399
14.093,0.171,0.297,0.381
14.095,0.181,0.295,0.380
14.097,0.195,0.301,0.391
14.098,0.205,0.313,0.406
14.100,0.209,0.325,0.421
14.102,0.210,0.340,0.436
14.103,0.208,0.355,0.451
14.105,0.202,0.365,0.459
14.107,0.191,0.372,0.462
14.108,0.178,0.377,0.461
14.110,0.165,0.382,0.461
14.112,0.154,0.381,0.459
14.113,0.142,0.377,0.451
14.115,0.130,0.368,0.439
14.117,0.122,0.353,0.426
14.118,0.115,0.338,0.409
14.120,0.109,0.320,0.389
14.122,0.105,0.300,0.368
14.123,0.105,0.283,0.351
14.125,0.113,0.271,0.337
14.127,0.122,0.266,0.328
14.128,0.132,0.262,0.324
14.130,0.144,0.262,0.325
14.132,0.154,0.270,0.330
14.133,0.164,0.283,0.343
14.135,0.168,0.300,0.361
14.137,0.171,0.316,0.379
14.138,0.169,0.329,0.392
14.140,0.163,0.339,0.398
14.142,0.156,0.344,0.402
14.143,0.149,0.341,0.401
14.145,0.138,0.333,0.393
14.147,0.126,0.321,0.381
14.148,0.118,0.310,0.374
14.150,0.116,0.301,0.374
14.152,0.117,0.293,0.370
14.153,0.125,0.287,0.364
14.155,0.137,0.280,0.360
14.157,0.152,0.280,0.361
14.158,0.169,0.285,0.367
14.160,0.185,0.293,0.374
14.162,0.198,0.302,0.388
14.163,0.209,0.314,0.404
14.165,0.220,0.331,0.420
14.167,0.225,0.350,0.434
14.168,0.226,0.367,0.447
14.170,0.227,0.381,0.458
14.172,0.227,0.391,0.468
14.173,0.223,0.400,0.475
14.175,0.219,0.403,0.483
14.177,0.219,0.406,0.487
14.178,0.222,0.407,0.491
14.180,0.226,0.408,0.494
14.182,0.226,0.411,0.493
14.183,0.226,0.414,0.489
14.185,0.223,0.414,0.485
14.187,0.220,0.411,0.484
14.188,0.215,0.407,0.481
14.190,0.205,0.404,0.476
14.192,0.196,0.400,0.475
14.193,0.188,0.396,0.473
14.195,0.185,0.392,0.469
14.197,0.183,0.387,0.461
14.198,0.182,0.381,0.453
14.200,0.182,0.375,0.447
14.202,0.183,0.368,0.436
14.203,0.183,0.362,0.428
14.205,0.181,0.360,0.425
14.207,0.182,0.361,0.422
14.208,0.185,0.362,0.419
14.210,0.187,0.361,0.417
14.212,0.189,0.365,0.423
14.213,0.192,0.371,0.434
14.215,0.193,0.377,0.444
14.217,0.191,0.380,0.453
14.218,0.183,0.381,0.459
14.220,0.172,0.383,0.463
14.222,0.163,0.383,0.464
14.223,0.157,0.381,0.461
14.225,0.155,0.374,0.455
14.227,0.153,0.367,0.447
14.228,0.155,0.363,0.443
14.230,0.165,0.360,0.439
14.232,0.172,0.358,0.435
14.233,0.173,0.354,0.430
14.235,0.166,0.354,0.423
14.237,0.156,0.356,0.421
14.238,0.144,0.356,0.414
14.240,0.133,0.351,0.409
14.242,0.124,0.341,0.400
14.243,0.121,0.330,0.389
14.245,0.121,0.319,0.376
14.247,0.124,0.307,0.368
14.248,0.127,0.296,0.365
14.250,0.130,0.290,0.362
14.252,0.131,0.289,0.358
14.253,0.129,0.291,0.356
14.255,0.126,0.291,0.355
14.257,0.121,0.289,0.353
14.258,0.113,0.288,0.350
14.260,0.105,0.287,0.346
14.262,0.099,0.284,0.346
14.263,0.095,0.280,0.349
14.265,0.089,0.280,0.354
14.267,0.085,0.279,0.356
14.268,0.084,0.276,0.352
14.270,0.083,0.273,0.347
14.272,0.082,0.270,0.339
14.273,0.080,0.267,0.328
14.275,0.081,0.263,0.323
14.277,0.083,0.260,0.318
14.278,0.089,0.259,0.315
14.280,0.096,0.257,0.313
14.282,0.101,0.256,0.314
14.283,0.105,0.257,0.317
14.285,0.112,0.264,0.321
14.287,0.119,0.274,0.329
14.288,0.124,0.283,0.336
14.290,0.126,0.292,0.341
14.292,0.130,0.301,0.350
14.293,0.131,0.310,0.360
14.295,0.128,0.312,0.366
14.297,0.125,0.312,0.366
14.298,0.122,0.316,0.369
14.300,0.123,0.320,0.375
14.302,0.128,0.320,0.379
14.303,0.138,0.318,0.380
14.305,0.148,0.318,0.380
14.307,0.156,0.321,0.386
14.308,0.160,0.324,0.393
14.310,0.159,0.327,0.399
14.312,0.152,0.333,0.404
14.313,0.146,0.339,0.406
14.315,0.144,0.343,0.404
14.317,0.144,0.344,0.400
14.318,0.146,0.343,0.395
14.320,0.152,0.343,0.390
14.322,0.162,0.346,0.388
14.323,0.169,0.350,0.391
14.325,0.175,0.353,0.397
14.327,0.179,0.357,0.404
14.328,0.177,0.362,0.412
14.330,0.169,0.366,0.420
14.332,0.160,0.366,0.425
14.333,0.155,0.368,0.429
14.335,0.148,0.369,0.428
14.337,0.141,0.369,0.426
14.338,0.140,0.367,0.420
14.340,0.143,0.365,0.410
14.342,0.146,0.363,0.404
14.343,0.146,0.360,0.401
14.345,0.142,0.358,0.403
14.347,0.135,0.354,0.405
14.348,0.124,0.349,0.411
14.350,0.114,0.344,0.419
14.352,0.099,0.339,0.419
14.353,0.084,0.332,0.411
14.355,0.075,0.323,0.397
14.357,0.072,0.315,0.382
14.358,0.071,0.307,0.365
14.360,0.072,0.294,0.343
14.362,0.079,0.282,0.329
14.363,0.090,0.272,0.322
14.365,0.103,0.267,0.319
14.367,0.117,0.266,0.319
14.368,0.131,0.272,0.324
14.370,0.142,0.284,0.334
14.372,0.152,0.298,0.347
14.373,0.157,0.311,0.363
14.375,0.159,0.326,0.382
14.377,0.157,0.340,0.402
14.378,0.158,0.349,0.420
14.380,0.161,0.357,0.436
14.382,0.162,0.364,0.446
14.383,0.164,0.372,0.453
14.385,0.167,0.379,0.453
14.387,0.171,0.386,0.451
14.388,0.170,0.394,0.449
14.390,0.162,0.398,0.444
14.392,0.155,0.400,0.443
14.393,0.151,0.399,0.442
14.395,0.145,0.397,0.440
14.397,0.140,0.390,0.435
14.398,0.140,0.383,0.427
14.400,0.144,0.380,0.422
14.402,0.147,0.378,0.414
14.403,0.146,0.375,0.410
14.405,0.146,0.374,0.409
14.407,0.143,0.376,0.409
14.408,0.137,0.374,0.412
14.410,0.132,0.371,0.416
14.412,0.125,0.366,0.421
14.413,0.123,0.363,0.423
14.415,0.120,0.360,0.422
14.417,0.122,0.357,0.421
14.418,0.120,0.354,0.417
14.420,0.120,0.354,0.414
14.422,0.123,0.352,0.410
14.423,0.123,0.350,0.404
14.425,0.121,0.349,0.404
14.427,0.123,0.350,0.407
14.428,0.129,0.351,0.409
14.430,0.133,0.350,0.408
14.432,0.137,0.353,0.408
14.433,0.143,0.356,0.412
14.435,0.148,0.358,0.412
14.437,0.151,0.361,0.416
14.438,0.154,0.366,0.422
14.440,0.155,0.370,0.426
14.442,0.156,0.373,0.425
14.443,0.155,0.375,0.425
14.445,0.154,0.377,0.428
14.447,0.153,0.377,0.428
14.448,0.151,0.378,0.427
14.450,0.149,0.380,0.429
14.452,0.148,0.381,0.437
14.453,0.150,0.381,0.444
14.455,0.151,0.380,0.446
14.457,0.148,0.379,0.445
14.458,0.145,0.378,0.445
14.460,0.144,0.375,0.448
14.462,0.142,0.374,0.448
14.463,0.141,0.374,0.445
14.465,0.139,0.375,0.442
14.467,0.136,0.375,0.438
14.468,0.137,0.373,0.435
14.470,0.143,0.372,0.428
14.472,0.147,0.371,0.421
14.473,0.147,0.369,0.413
14.475,0.145,0.368,0.412
14.477,0.142,0.368,0.417
14.478,0.136,0.370,0.422
14.480,0.127,0.371,0.428
14.482,0.119,0.371,0.432
14.483,0.114,0.370,0.438
14.485,0.115,0.366,0.434
14.487,0.116,0.361,0.423
14.488,0.120,0.355,0.412
14.490,0.122,0.350,0.404
14.492,0.123,0.350,0.400
14.493,0.122,0.350,0.395
14.495,0.119,0.351,0.396
14.497,0.117,0.350,0.399
14.498,0.112,0.348,0.398
14.500,0.109,0.347,0.396
14.502,0.109,0.346,0.391
14.503,0.106,0.345,0.391
14.505,0.104,0.342,0.389
14.507,0.109,0.343,0.388
14.508,0.116,0.342,0.388
14.510,0.120,0.337,0.384
14.512,0.123,0.329,0.380
14.513,0.132,0.324,0.377
14.515,0.140,0.324,0.374
14.517,0.142,0.328,0.370
14.518,0.144,0.335,0.371
14.520,0.146,0.346,0.378
14.522,0.145,0.356,0.386
14.523,0.140,0.363,0.391
14.525,0.137,0.370,0.395
14.527,0.139,0.372,0.400
14.528,0.141,0.368,0.403
14.530,0.145,0.365,0.402
14.532,0.149,0.367,0.403
14.533,0.153,0.371,0.409
14.535,0.155,0.373,0.414
14.537,0.154,0.376,0.421
14.538,0.152,0.381,0.428
14.540,0.150,0.384,0.435
14.542,0.149,0.386,0.436
14.543,0.150,0.384,0.433
14.545,0.153,0.381,0.432
14.547,0.155,0.379,0.431
14.548,0.155,0.380,0.428
14.550,0.156,0.381,0.428
14.552,0.155,0.382,0.430
14.553,0.154,0.383,0.432
14.555,0.152,0.383,0.432
14.557,0.148,0.384,0.432
14.558,0.143,0.385,0.432
14.560,0.139,0.383,0.430
14.562,0.136,0.381,0.430
14.563,0.135,0.378,0.432
14.565,0.132,0.373,0.432
14.567,0.130,0.368,0.427
14.568,0.132,0.361,0.421
14.570,0.135,0.357,0.416
14.572,0.136,0.350,0.412
14.573,0.135,0.346,0.405
14.575,0.135,0.346,0.401
14.577,0.137,0.348,0.399
14.578,0.136,0.350,0.399
14.580,0.133,0.353,0.401
14.582,0.126,0.357,0.402
14.583,0.122,0.358,0.403
14.585,0.121,0.355,0.402
14.587,0.121,0.349,0.401
14.588,0.124,0.341,0.399
14.590,0.125,0.334,0.394
14.592,0.129,0.327,0.387
14.593,0.129,0.324,0.381
14.595,0.129,0.326,0.381
14.597,0.125,0.331,0.382
14.598,0.115,0.334,0.381
14.600,0.105,0.335,0.380
14.602,0.096,0.337,0.380
14.603,0.085,0.336,0.377
14.605,0.069,0.329,0.371
14.607,0.054,0.317,0.358
14.608,0.040,0.305,0.346
14.610,0.029,0.289,0.331
14.612,0.022,0.269,0.312
14.613,0.018,0.248,0.293
14.615,0.020,0.232,0.274
14.617,0.029,0.221,0.263
14.618,0.042,0.214,0.257
14.620,0.056,0.211,0.260
14.622,0.070,0.214,0.268
14.623,0.083,0.223,0.282
14.625,0.095,0.237,0.301
14.627,0.103,0.250,0.319
14.628,0.111,0.267,0.333
14.630,0.117,0.286,0.348
14.632,0.117,0.303,0.359
14.633,0.118,0.314,0.366
14.635,0.120,0.321,0.370
14.637,0.121,0.327,0.373
14.638,0.115,0.331,0.376
14.640,0.107,0.333,0.377
14.642,0.099,0.332,0.381
14.643,0.092,0.327,0.380
14.645,0.086,0.319,0.371
14.647,0.078,0.310,0.360
14.648,0.069,0.299,0.348
14.650,0.062,0.287,0.336
14.652,0.059,0.274,0.327
14.653,0.054,0.266,0.320
14.655,0.048,0.259,0.319
14.657,0.046,0.254,0.320
14.658,0.049,0.251,0.321
14.660,0.053,0.252,0.319
14.662,0.057,0.257,0.314
14.663,0.060,0.263,0.315
14.665,0.062,0.268,0.313
14.667,0.061,0.272,0.309
14.668,0.058,0.274,0.307
14.670,0.051,0.271,0.308
14.672,0.041,0.266,0.309
14.673,0.030,0.259,0.302
14.675,0.021,0.252,0.298
14.677,0.018,0.242,0.293
14.678,0.018,0.227,0.281
14.680,0.021,0.212,0.266
14.682,0.027,0.198,0.248
14.683,0.039,0.187,0.237
14.685,0.052,0.183,0.231
14.687,0.061,0.183,0.230
14.688,0.066,0.190,0.237
14.690,0.068,0.202,0.248
14.692,0.069,0.218,0.264
14.693,0.068,0.232,0.278
14.695,0.072,0.241,0.287
14.697,0.077,0.249,0.297
14.698,0.084,0.256,0.303
14.700,0.090,0.262,0.309
14.702,0.099,0.269,0.317
14.703,0.106,0.277,0.330
14.705,0.105,0.286,0.343
14.707,0.103,0.293,0.351
14.708,0.102,0.297,0.357
14.710,0.104,0.298,0.363
14.712,0.107,0.294,0.362
14.713,0.112,0.289,0.356
14.715,0.117,0.285,0.350
14.717,0.123,0.285,0.351
14.718,0.131,0.291,0.358
14.720,0.137,0.299,0.362
14.722,0.139,0.309,0.367
14.723,0.138,0.319,0.374
14.725,0.139,0.326,0.383
14.727,0.137,0.329,0.387
14.728,0.134,0.326,0.383
14.730,0.132,0.321,0.381
14.732,0.135,0.315,0.381
14.733,0.135,0.309,0.379
14.735,0.133,0.303,0.378
14.737,0.129,0.301,0.378
14.738,0.130,0.302,0.380
14.740,0.134,0.301,0.376
14.742,0.136,0.302,0.374
14.743,0.141,0.304,0.375
14.745,0.144,0.309,0.376
14.747,0.149,0.315,0.376
14.748,0.147,0.322,0.379
14.750,0.143,0.330,0.387
14.752,0.135,0.332,0.391
14.753,0.128,0.332,0.394
14.755,0.124,0.329,0.395
14.757,0.120,0.325,0.395
14.758,0.115,0.319,0.393
14.760,0.108,0.311,0.388
14.762,0.103,0.306,0.381
14.763,0.102,0.302,0.374
14.765,0.102,0.297,0.364
14.767,0.106,0.290,0.353
14.768,0.114,0.284,0.344
14.770,0.127,0.283,0.341
14.772,0.140,0.289,0.347
14.773,0.149,0.299,0.355
14.775,0.158,0.311,0.370
14.777,0.166,0.326,0.388
14.778,0.170,0.339,0.404
14.780,0.171,0.347,0.414
14.782,0.173,0.349,0.421
14.783,0.175,0.349,0.424
14.785,0.175,0.346,0.422
14.787,0.172,0.344,0.419
14.788,0.167,0.345,0.421
14.790,0.156,0.346,0.424
14.792,0.140,0.348,0.424
14.793,0.120,0.347,0.419
14.795,0.099,0.341,0.413
14.797,0.079,0.329,0.405
14.798,0.059,0.314,0.390
14.800,0.046,0.296,0.369
14.802,0.042,0.272,0.343
14.803,0.042,0.247,0.320
14.805,0.047,0.223,0.301
14.807,0.059,0.206,0.288
14.808,0.073,0.195,0.283
14.810,0.084,0.193,0.289
14.812,0.091,0.201,0.300
14.813,0.096,0.215,0.317
14.815,0.099,0.234,0.333
14.817,0.099,0.252,0.346
14.818,0.095,0.268,0.355
14.820,0.092,0.278,0.360
14.822,0.091,0.283,0.364
14.823,0.093,0.285,0.363
14.825,0.095,0.285,0.360
14.827,0.095,0.285,0.358
14.828,0.096,0.285,0.358
14.830,0.100,0.288,0.360
14.832,0.101,0.290,0.362
14.833,0.100,0.290,0.368
14.835,0.098,0.289,0.375
14.837,0.095,0.286,0.378
14.838,0.089,0.279,0.377
14.840,0.084,0.270,0.370
14.842,0.081,0.264,0.363
14.843,0.080,0.260,0.361
14.845,0.079,0.257,0.358
14.847,0.079,0.253,0.355
14.848,0.082,0.255,0.355
14.850,0.087,0.261,0.360
14.852,0.093,0.265,0.367
14.853,0.098,0.268,0.365
14.855,0.105,0.272,0.363
14.857,0.114,0.278,0.363
14.858,0.120,0.283,0.368
14.860,0.126,0.285,0.375
14.862,0.133,0.288,0.386
14.863,0.137,0.293,0.398
14.865,0.137,0.302,0.406
14.867,0.135,0.311,0.419
14.868,0.134,0.320,0.431
14.870,0.134,0.327,0.436
14.872,0.131,0.332,0.435
14.873,0.128,0.334,0.435
14.875,0.126,0.333,0.434
14.877,0.130,0.332,0.432
14.878,0.135,0.331,0.431
14.880,0.138,0.332,0.435
14.882,0.137,0.334,0.440
14.883,0.134,0.332,0.445
14.885,0.129,0.330,0.452
14.887,0.120,0.329,0.458
14.888,0.107,0.327,0.461
14.890,0.093,0.323,0.458
14.892,0.079,0.320,0.452
14.893,0.067,0.317,0.444
14.895,0.056,0.310,0.433
14.897,0.049,0.301,0.418
14.898,0.044,0.285,0.397
14.900,0.044,0.266,0.375
14.902,0.050,0.246,0.358
14.903,0.061,0.232,0.345
14.905,0.074,0.224,0.337
14.907,0.086,0.218,0.336
14.908,0.095,0.224,0.345
14.910,0.103,0.238,0.362
14.912,0.111,0.257,0.382
14.913,0.114,0.275,0.400
14.915,0.116,0.292,0.420
14.917,0.119,0.309,0.435
14.918,0.123,0.319,0.449
14.920,0.119,0.327,0.458
14.922,0.109,0.331,0.465
14.923,0.098,0.334,0.474
14.925,0.089,0.336,0.479
14.927,0.079,0.333,0.479
14.928,0.068,0.325,0.471
14.930,0.060,0.315,0.458
14.932,0.056,0.305,0.445
14.933,0.054,0.295,0.431
14.935,0.051,0.285,0.418
14.937,0.047,0.277,0.412
14.938,0.045,0.273,0.416
14.940,0.041,0.275,0.422
14.942,0.035,0.277,0.425
14.943,0.029,0.273,0.424
14.945,0.022,0.267,0.422
14.947,0.018,0.262,0.418
14.948,0.015,0.256,0.409
14.950,0.016,0.247,0.397
14.952,0.022,0.239,0.394
14.953,0.033,0.237,0.395
14.955,0.049,0.241,0.400
14.957,0.066,0.248,0.406
14.958,0.081,0.261,0.419
14.960,0.094,0.277,0.440
14.962,0.104,0.295,0.463
14.963,0.105,0.314,0.487
14.965,0.102,0.330,0.510
14.967,0.096,0.344,0.531
14.968,0.093,0.355,0.549
14.970,0.090,0.360,0.558
14.972,0.086,0.361,0.564
14.973,0.083,0.361,0.569
14.975,0.079,0.362,0.571
14.977,0.077,0.364,0.570
14.978,0.075,0.363,0.565
14.980,0.074,0.361,0.565
14.982,0.076,0.362,0.567
14.983,0.083,0.363,0.567
14.985,0.095,0.364,0.570
14.987,0.105,0.365,0.576
14.988,0.113,0.373,0.589
14.990,0.116,0.384,0.600
14.992,0.115,0.396,0.609
14.993,0.114,0.407,0.620
14.995,0.110,0.417,0.631
14.997,0.103,0.425,0.637
14.998,0.098,0.430,0.638
15.000,0.092,0.432,0.636
15.002,0.088,0.431,0.635
15.003,0.085,0.429,0.634
15.005,0.086,0.426,0.635
15.007,0.088,0.421,0.637
15.008,0.094,0.416,0.639
15.010,0.105,0.412,0.642
15.012,0.116,0.411,0.644
15.013,0.123,0.412,0.647
15.015,0.127,0.420,0.654
15.017,0.131,0.434,0.666
15.018,0.134,0.449,0.681
15.020,0.136,0.463,0.699
15.022,0.140,0.478,0.717
15.023,0.146,0.493,0.733
15.025,0.150,0.503,0.745
15.027,0.152,0.508,0.757
15.028,0.152,0.516,0.765
15.030,0.151,0.526,0.778
15.032,0.151,0.537,0.790
15.033,0.148,0.547,0.797
15.035,0.150,0.555,0.803
15.037,0.155,0.561,0.813
15.038,0.162,0.565,0.824
15.040,0.165,0.567,0.830
15.042,0.167,0.569,0.836
15.043,0.169,0.571,0.844
15.045,0.171,0.574,0.852
15.047,0.172,0.577,0.856
15.048,0.174,0.580,0.862
15.050,0.177,0.586,0.869
15.052,0.181,0.593,0.879
15.053,0.182,0.601,0.890
15.055,0.182,0.609,0.902
15.057,0.183,0.616,0.914
15.058,0.181,0.622,0.924
15.060,0.179,0.629,0.932
15.062,0.176,0.633,0.938
15.063,0.175,0.635,0.947
15.065,0.173,0.635,0.955
15.067,0.170,0.638,0.963
15.068,0.170,0.641,0.970
15.070,0.171,0.640,0.979
15.072,0.170,0.640,0.985
15.073,0.172,0.641,0.990
15.075,0.173,0.646,0.992
15.077,0.173,0.651,0.995
15.078,0.172,0.655,0.999
15.080,0.172,0.659,1.005
15.082,0.174,0.663,1.014
15.083,0.175,0.670,1.020
15.085,0.178,0.676,1.032
15.087,0.179,0.680,1.042
15.088,0.180,0.687,1.052
15.090,0.177,0.697,1.060
15.092,0.175,0.706,1.067
15.093,0.172,0.712,1.074
15.095,0.166,0.715,1.078
15.097,0.161,0.715,1.082
15.098,0.154,0.715,1.086
15.100,0.148,0.714,1.091
15.102,0.144,0.714,1.099
15.103,0.142,0.710,1.102
15.105,0.146,0.707,1.101
15.107,0.151,0.708,1.099
15.108,0.155,0.711,1.101
15.110,0.160,0.716,1.107
15.112,0.165,0.723,1.113
15.113,0.169,0.731,1.126
15.115,0.165,0.741,1.143
15.117,0.161,0.750,1.155
15.118,0.160,0.753,1.164
15.120,0.159,0.757,1.174
15.122,0.155,0.759,1.184
15.123,0.151,0.761,1.190
15.125,0.150,0.763,1.195
15.127,0.152,0.769,1.206
15.128,0.154,0.775,1.216
15.130,0.158,0.779,1.220
15.132,0.162,0.780,1.224
15.133,0.164,0.786,1.233
15.135,0.160,0.797,1.248
15.137,0.155,0.804,1.258
15.138,0.154,0.811,1.269
15.140,0.157,0.815,1.283
15.142,0.159,0.821,1.294
15.143,0.162,0.824,1.303
15.145,0.168,0.827,1.307
15.147,0.175,0.831,1.314
15.148,0.180,0.834,1.320
15.150,0.182,0.840,1.327
15.152,0.185,0.849,1.340
15.153,0.185,0.864,1.355
15.155,0.183,0.875,1.371
15.157,0.180,0.884,1.388
15.158,0.176,0.895,1.405
15.160,0.172,0.903,1.417
15.162,0.167,0.907,1.420
15.163,0.165,0.907,1.422
15.165,0.165,0.909,1.424
15.167,0.163,0.910,1.423
15.168,0.159,0.910,1.423
15.170,0.154,0.912,1.427
15.172,0.154,0.915,1.439
15.173,0.155,0.917,1.449
15.175,0.158,0.916,1.454
15.177,0.159,0.917,1.462
15.178,0.159,0.919,1.470
15.180,0.159,0.923,1.477
15.182,0.155,0.928,1.480
15.183,0.149,0.933,1.484
15.185,0.143,0.934,1.493
15.187,0.138,0.936,1.505
15.188,0.136,0.940,1.515
15.190,0.135,0.943,1.523
15.192,0.134,0.943,1.527
15.193,0.135,0.945,1.534
15.195,0.135,0.949,1.535
15.197,0.137,0.953,1.534
15.198,0.142,0.956,1.535
15.200,0.148,0.961,1.543
15.202,0.151,0.966,1.554
15.203,0.153,0.968,1.562
15.205,0.156,0.973,1.576
15.207,0.160,0.979,1.595
15.208,0.161,0.984,1.612
15.210,0.160,0.989,1.622
15.212,0.162,0.996,1.632
15.213,0.167,1.004,1.642
15.215,0.171,1.009,1.648
15.217,0.172,1.015,1.649
15.218,0.173,1.022,1.650
15.220,0.173,1.028,1.654
15.222,0.175,1.034,1.661
15.223,0.179,1.039,1.670
15.225,0.182,1.047,1.678
15.227,0.183,1.056,1.690
15.228,0.183,1.065,1.704
15.230,0.184,1.074,1.722
15.232,0.184,1.082,1.736
15.233,0.181,1.090,1.748
15.235,0.178,1.098,1.760
15.237,0.178,1.103,1.768
15.238,0.184,1.104,1.771
15.240,0.189,1.103,1.770
15.242,0.190,1.104,1.769
15.243,0.189,1.107,1.771
15.245,0.186,1.110,1.775
15.247,0.185,1.116,1.781
15.248,0.178,1.121,1.791
15.250,0.168,1.127,1.801
15.252,0.160,1.130,1.815
15.253,0.155,1.132,1.824
15.255,0.148,1.130,1.826
15.257,0.139,1.128,1.826
15.258,0.134,1.127,1.824
15.260,0.132,1.121,1.819
15.262,0.131,1.112,1.808
15.263,0.130,1.104,1.797
15.265,0.134,1.098,1.791
15.267,0.138,1.091,1.787
15.268,0.142,1.087,1.787
15.270,0.143,1.088,1.790
15.272,0.144,1.091,1.798
15.273,0.143,1.095,1.809
15.275,0.134,1.099,1.819
15.277,0.122,1.103,1.830
15.278,0.109,1.107,1.838
15.280,0.095,1.108,1.840
15.282,0.076,1.104,1.835
15.283,0.054,1.099,1.826
15.285,0.034,1.088,1.813
15.287,0.016,1.072,1.794
15.288,-0.001,1.052,1.773
15.290,-0.020,1.033,1.753
15.292,-0.032,1.017,1.736
15.293,-0.036,1.000,1.720
15.295,-0.034,0.985,1.705
15.297,-0.028,0.969,1.691
15.298,-0.012,0.955,1.682
15.300,0.011,0.947,1.675
15.302,0.033,0.946,1.671
15.303,0.053,0.954,1.672
15.305,0.078,0.969,1.686
15.307,0.102,0.995,1.712
15.308,0.116,1.026,1.740
15.310,0.127,1.056,1.768
15.312,0.137,1.082,1.800
15.313,0.144,1.103,1.833
15.315,0.142,1.121,1.858
15.317,0.135,1.132,1.872
15.318,0.126,1.143,1.884
15.320,0.117,1.149,1.893
15.322,0.112,1.150,1.897
15.323,0.110,1.147,1.896
15.325,0.109,1.143,1.891
15.327,0.109,1.137,1.884
15.328,0.113,1.130,1.878
15.330,0.121,1.124,1.873
15.332,0.131,1.121,1.868
15.333,0.138,1.122,1.865
15.335,0.143,1.127,1.869
15.337,0.147,1.135,1.876
15.338,0.150,1.144,1.885
15.340,0.143,1.152,1.890
15.342,0.134,1.159,1.892
15.343,0.125,1.165,1.896
15.345,0.118,1.167,1.895
15.347,0.113,1.164,1.889
15.348,0.108,1.159,1.880
15.350,0.104,1.154,1.876
15.352,0.096,1.149,1.873
15.353,0.087,1.141,1.867
15.355,0.082,1.133,1.861
15.357,0.078,1.125,1.857
15.358,0.071,1.116,1.852
15.360,0.064,1.105,1.842
15.362,0.061,1.095,1.833
15.363,0.056,1.084,1.825
15.365,0.047,1.073,1.814
15.367,0.037,1.063,1.800
15.368,0.032,1.052,1.786
15.370,0.030,1.042,1.775
15.372,0.031,1.032,1.762
15.373,0.040,1.021,1.747
15.375,0.050,1.012,1.736
15.377,0.061,1.008,1.733
15.378,0.068,1.008,1.736
15.380,0.076,1.009,1.740
15.382,0.082,1.016,1.748
15.383,0.084,1.027,1.760
15.385,0.086,1.037,1.768
15.387,0.091,1.041,1.769
15.388,0.102,1.041,1.765
15.390,0.117,1.044,1.766
15.392,0.130,1.049,1.769
15.393,0.141,1.057,1.773
15.395,0.151,1.068,1.780
15.397,0.156,1.083,1.792
15.398,0.160,1.101,1.808
15.400,0.157,1.116,1.814
15.402,0.153,1.125,1.812
15.403,0.148,1.131,1.806
15.405,0.144,1.132,1.807
15.407,0.141,1.128,1.808
15.408,0.136,1.122,1.803
15.410,0.132,1.117,1.801
15.412,0.132,1.109,1.801
15.413,0.135,1.099,1.798
15.415,0.140,1.089,1.783
15.417,0.143,1.081,1.766
15.418,0.150,1.075,1.756
15.420,0.158,1.068,1.746
15.422,0.164,1.063,1.738
15.423,0.166,1.062,1.735
15.425,0.165,1.068,1.739
15.427,0.163,1.075,1.743
15.428,0.156,1.080,1.741
15.430,0.149,1.083,1.734
15.432,0.142,1.082,1.728
15.433,0.138,1.076,1.717
15.435,0.136,1.065,1.706
15.437,0.138,1.054,1.695
15.438,0.138,1.044,1.685
15.440,0.138,1.037,1.679
15.442,0.134,1.033,1.674
15.443,0.132,1.029,1.667
15.445,0.130,1.023,1.658
15.447,0.129,1.019,1.652
15.448,0.129,1.013,1.647
15.450,0.126,1.007,1.638
15.452,0.124,1.004,1.631
15.453,0.121,1.003,1.625
15.455,0.116,1.002,1.619
15.457,0.113,0.997,1.612
15.458,0.112,0.991,1.602
15.460,0.114,0.984,1.595
15.462,0.118,0.978,1.585
15.463,0.124,0.971,1.578
15.465,0.129,0.964,1.572
15.467,0.132,0.957,1.564
15.468,0.134,0.956,1.558
15.470,0.138,0.954,1.554
15.472,0.141,0.950,1.551
15.473,0.144,0.947,1.542
15.475,0.144,0.947,1.534
15.477,0.143,0.951,1.529
15.478,0.138,0.950,1.525
15.480,0.130,0.947,1.522
15.482,0.123,0.945,1.519
15.483,0.117,0.941,1.514
15.485,0.114,0.934,1.509
15.487,0.117,0.925,1.498
15.488,0.123,0.917,1.487
15.490,0.128,0.911,1.476
15.492,0.126,0.905,1.469
15.493,0.124,0.899,1.460
15.495,0.121,0.893,1.451
15.497,0.117,0.885,1.445
15.498,0.116,0.876,1.434
15.500,0.118,0.866,1.418
15.502,0.125,0.856,1.399
15.503,0.132,0.846,1.388
15.505,0.138,0.840,1.380
15.507,0.144,0.838,1.374
15.508,0.144,0.840,1.369
15.510,0.144,0.844,1.366
15.512,0.145,0.849,1.365
15.513,0.144,0.857,1.365
15.515,0.140,0.864,1.363
15.517,0.132,0.864,1.359
15.518,0.128,0.861,1.354
15.520,0.124,0.854,1.346
15.522,0.123,0.843,1.332
15.523,0.125,0.829,1.316
15.525,0.130,0.814,1.299
15.527,0.139,0.802,1.283
15.528,0.150,0.791,1.269
15.530,0.160,0.786,1.262
15.532,0.166,0.788,1.260
15.533,0.167,0.791,1.256
15.535,0.165,0.794,1.255
15.537,0.158,0.801,1.258
15.538,0.146,0.805,1.257
15.540,0.130,0.804,1.251
15.542,0.114,0.796,1.240
15.543,0.103,0.786,1.231
